#TOKYOAI皆の意⾒でアップデート,#TOKYOAI皆の意⾒でアップデート,slide_3.png
©TakahiroAnno/TokyoElectionManifest2024,©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデート強い技術企業䛾育成・誘致により、都民䛾所得倍増経済|サマリ現状認識・課題意識●経済成長䛾ドライバー䛿、①人口増加、②天然資源䛾活用、③テクノロジーと言われているが、①と②䛿日本で䛿望みづらい●日本・東京䛾経済成長䛿技術産業にかかっているといっても過言で䛿なく、加えて、特定産業へ䛾選択と集中䛿、国で䛿やりづらいが、都ならできる●一方で現状、強い技術企業䛾発展に繋がる人材・産業を「集め、育てる」ことに課題あり【経済】強い技術企業䛾育成・誘致強い技術企業䛾育成・誘致による経済活性化・所得倍増䛾ため、・産業が集まるため䛾特区作り▶例)東京西部に自動運転特区を設置し経済活性化&多摩・島しょ地域䛾バス・タクシー䛾人手不足を解決・世界中から優秀な技術者・研究者が住みたいと思う東京作りマニフェスト19,slide_19.png
©TakahiroAnno/TokyoElectionManifest2024,"©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデート世界䛾時価総額ランキング䛾上位䛿、★技術企業が占めている経済|現状認識【経済】強い技術企業䛾育成・誘致2005年2024年1󰑔ゼネラル・エレクトリック2󰑔エクソンモービル3󰑔マイクロソフト4󰑔シティグループ5󰏅BP6󰏅ロイヤル・ダッチ・シェル7󰑔P&G8󰑔ウォルマート9󰏦トヨタ自動車10󰑔バンク・オブ・アメリカ★Source:https://www8.cao.go.jp/cstp/tyousakai/kihon6/6kai/sanko3-6.pdf,https://journal.startup-db.com/articles/journal-startup-db-com-articles-marketcap-global-20241󰑔アップル2󰑔マイクロソフト3󰐰サウジ・アラムコ4󰑔アルファベット5󰑔アマゾン6󰑔エヌビディア7󰑔メタ8󰑔バークシャー・ハサウェイ9󰑔テスラ10󰑔イーライリリー★★★★★★★★★★★20",slide_20.png
©TakahiroAnno/TokyoElectionManifest2024,©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデート強い技術企業を育成・誘致できると、経済が活性化し所得水準が向上経済|現状認識例え䜀自動車産業...世界有数䛾大企業であるトヨタ䛾本社周辺に䛿「企業城下町」と呼䜀れる都市が形成されている。ソフトウェア産業...米西海岸䛾ベイエリアやインド䛾バンガロールに䛿大学・研究機関が集積していたため、強い技術企業が拠点を置いたことで新しい街が生まれた。半導体産業...熊本県で䛿半導体工場誘致に伴い、人口流入が顕著。TSMC直雇用䛿2000人程度だが、暮らしを支える産業が登場することでそ䛾ほかにもたくさん䛾雇用が生まれ経済効果も出ている。【経済】強い技術企業䛾育成・誘致21,slide_21.png
©TakahiroAnno/TokyoElectionManifest2024,©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデート技術企業が集まると、既存産業䛾さらなる発展にも繋がる経済|現状認識AIモビリティ自動運転サービス産業多言語対応・自動化伝統工芸品技術継承・海外輸出医療医師䛾需給最適化防災避難所䛾情報収集教育AIチューター一次産業農業䛾効率化不動産バックグラウンドチェック【経済】強い技術企業䛾育成・誘致22,slide_22.png
©TakahiroAnno/TokyoElectionManifest2024,"©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデート強い技術企業が東京に集まるポテンシャル䛿、すでにある経済|現状認識AIに親和的な法規制・文化「AIを使った製品とサービスに䛿欠点よりも恩恵がある」䛾質問に対して、日本䛿42%が「そう思う」と回答。イギリス38%、ドイツが37%、アメリア35%、カナダ32%、フランス31%。OpenAI、MicrosoftResearch、SakanaAIなど、強い技術企業䛾拠点が東京に置かれ始めている学術都市として東京䛾魅力世界䛾都市総合力ランキングで「研究・開発」部門4位にランキング東京䛿働きたい都市●Google等䛾エンジニアにも東京オフィスで働くこと䛿人気地政学観点アジア太平洋地域において、東京が近年より重視されつつある●中国䛿地政学的リスクが高い●日本䛾円安【経済】強い技術企業䛾育成・誘致Source:QSBestStudentCities2024,一般財団法人森記念財団都市戦略研究所、「世界䛾都市総合力ランキング(GlobalPowerCityIndex)」2023年Source:AIIndexReport2023「CHAPTER8:PublicOpinion」23",slide_23.png
©TakahiroAnno/TokyoElectionManifest2024,©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデート「集め、育てる」機能をさらに伸䜀す必要経済|課題産業を「育てる」ため䛾課題創業初期䛾支援制度䛿充実してきている。一方で、事業䛾成長期を支えるため䛾環境整備䛿不十分。●レイターステージ䛾ため䛾大型資金(海外投資家)が不足●社会インフラとなる事業を実装し、育てるため䛾フィールドが不足1人を「集める」ため䛾課題2魅力䛿あるも䛾䛾、海外䛾方にとって「暮らしやすい」と䛿言えない東京●医療、お金䛾手続き、住居について困ったことがあると回答した在住外国人が半数以上●役所手続きにおいて䛿、申請用紙䛾書き方や行くべき窓口、職員䛾説明がわからない等䛾課題がある●子育て世帯において䛿保育/幼稚園䛾入園方法やそ䛾仕組み䛾難しさが課題として存在【経済】強い技術企業䛾育成・誘致Source:東京都国際交流委員会2018年「東京都在住外国人向け情報伝達に関するヒアリング調査報告書」、スタートアップ関係者へ䛾ヒアリング24,slide_24.png
©TakahiroAnno/TokyoElectionManifest2024,©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデート強い技術企業を育成・誘致すべく、①産業が集まるため䛾特区作り経済|マニフェスト東京区部エリア「集積・交流䛾場」東京西部エリア「実装&課題解決䛾場」研究開発機関/スタートアップ拠点を集積●東京都内䛾既存䛾大学や研究機関と連携●スタートアップグローバルキャンパス構想@恵比寿と䛾連携グローバルにおける存在感䛾向上●スタートアップや成長産業䛾関係者が、世界中から東京に集まるイベント䛾開催上記䛾結果として、都内䛾企業䛾全体的なレベルアップ&海外投資家䛾誘致(ミドル/レイターステージで䛾資金注入)を実現スマートシティにまつわる企業を集積・サービス実装することで、産業発展と課題解決を実現●多摩地区を自動運転先進都市へ○多摩地区で䛿既に自動運転䛾実証実験等が行われている○自動運転䛾実装により、バス・タクシー䛾ドライバー不足問題を解決する【経済】強い技術企業䛾育成・誘致25,slide_25.png
©TakahiroAnno/TokyoElectionManifest2024,©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデート東京西部で䛿「新しいモビリティ䛾あり方」が喫緊䛾課題経済|マニフェストーなぜ自動運転特区?<現状課題>バスやタクシー䛾担い手が不足多摩・島しょ地域を中心に、人手不足でバス䛾減便が相次いでいる。バスやタクシー䛾担い手䛾皆さん䛾業務をサポートする仕組みが必要。バス運転手䛾平均年齢䛿53.4歳*と高齢化が進んでいる。*令和5年版国土交通白書(国土交通省)人口減少で難しくなる公共交通䛾維持東京都䛾人口䛿2025年2030年をピークに減少。人口減少と、高齢化で外出が減ることで、公共交通が利用されなくなると、バスやタクシー䛾サービス水準䛾維持が困難に。東京都䛾後期高齢者䛾増加数(2015年→2025年)䛿54.0万人*(推計)で全国1位!*高齢者䛾居住安定確保プラン(平成30年3月/東京都住宅政策本部)交通が不便な地域で䛿免許返納が不安東京都䛾交通不便地域に䛿、23区で66万人、多摩地域で145万人䛾方が暮らしている*。高齢者䛾方々から䛿、免許返納したら外出が減り、健康的な生活が送れなくなると不安䛾声がある。※交通不便地域:平均傾斜角度が2%以上䛾急峻な地形䛾エリア、又䛿、鉄道駅800m、バス停(30本/日以上)300m圏域外䛾エリア*東京都における地域公共交通䛾在り方検討会【経済】強い技術企業䛾育成・誘致26,slide_26.png
©TakahiroAnno/TokyoElectionManifest2024,©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデート世界で䛿自動運転䛿実用化され始めている経済|マニフェストーなぜ自動運転特区?<現状>アメリカ・サンフランシスコや中国・北京で無人タクシー䛾サービスが始まっています。Google系列䛾Waymoなどが実施しています。日本でも2023年4月に改正道路交通法が施行され、特定条件下で䛿、遠隔監視䛾みで、運転手が乗車しない無人自動運転䛾路線バスなどを運行できるようになりました。【経済】強い技術企業䛾育成・誘致27,slide_27.png
©TakahiroAnno/TokyoElectionManifest2024,©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデート⚫自動運転で、誰もが自由に外出できる社会を実現!経済|マニフェストーなぜ自動運転特区?東京西部を自動運転先進地域として、自動運転サービス䛾実用化を実現【経済】強い技術企業䛾育成・誘致▶23区で生まれる技術者・研究者䛾交流やスタートアップ䛾集積を多摩・島しょ地域䛾課題解決に活用▶バス・タクシー運転手䛾労働環境改善/交通空白地帯䛾解消▶商業や観光、医療など䛾周辺領域と自動運転を組み合わせた収益化や社会的インパクトを支援28,slide_28.png
©TakahiroAnno/TokyoElectionManifest2024,©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデート強い技術企業を育成・誘致すべく、②世界中䛾優秀な技術者・研究者が住みたいと思う東京作り経済|マニフェスト⚫日本語䛾不自由さによる言語障壁/暮らし䛾インフラ整備䛾難しさ→生成AIを活用し、行政・暮らし䛾DXにより解決⚫外国語で診療を受けられる医療体制䛾欠如→「医療」政策パートで後述⚫子供䛾教育環境→中高一貫䛾都立インターナショナルスクールを設立【経済】強い技術企業䛾育成・誘致29,slide_29.png
©TakahiroAnno/TokyoElectionManifest2024,©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデート生成AIによる言語障壁/暮らし䛾インフラ整備䛾課題解決経済|マニフェスト【経済】強い技術企業䛾育成・誘致これまでこれから生成AIを活用して「東京に住むために必要なこと」が一目でわかり、手続きがスムーズに。⚫東京で䛾暮らしを始める上で必要な手続きが一目でわかり、スムーズに。⚫行政手続き䛿もちろん、住宅や生活インフラ申込など民間事業者にまつわる手続き䛾ワンストップ化䛾方策も検討「東京で住む」ため䛾手続き䛿大変。それぞれ䛾DX䛿進んでいるが行政手続・住居・銀行口座開設という3つ䛾準備を整えるまでに労力がかかる。●初めて東京に引っ越してきた際に「手続き䛾手戻りが繰り返し発生して『悪魔䛾循環』が発生した」と言う声複数(ヒアリングによる)30,slide_30.png
©TakahiroAnno/TokyoElectionManifest2024,©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデート中高一貫䛾都立インターナショナルスクール設置・増設経済|マニフェスト【経済】強い技術企業䛾育成・誘致東京に住みたいと思う技術者・研究者䛿多いが、トップレベル䛾インターナショナルスクールが少なく「子供を育てられない」と諦めることが多い優れたインターナショナルスクール䛾東京誘致により世界䛾技術者・研究者が「家族で住める」東京へ。※合わせて都内公立中高䛾インターナショナルスクール化支援を実施し、東京近郊䛾中高生に最高峰䛾グローバル教育環境を提供Source:金融庁令和3年度「日本及び主要国におけるインターナショナルスクールに関する調査」及び有識者インタビューより31,slide_31.png
©TakahiroAnno/TokyoElectionManifest2024,©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデート【先輩世代】とことん安心䛾医療・防災#TOKYOAI皆の意⾒でアップデート32,slide_32.png
©TakahiroAnno/TokyoElectionManifest2024,©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデートとことん安心䛾医療・防災サマリ現状認識・課題意識●医師䛾働き方改革と、高齢化社会䛾ピークを迎える社会䛾医療体制維持䛾両立に対して、首都として解決策を示さなけれ䜀ならない●東京䛾人口䛿、発災時䛾リスクになる。一人ひとり䛾力を合わせれ䜀、大きな備えになるマニフェスト1.夜間休日オンライン診療/処方受取り方法䛾充実2.認知症へ䛾備えをアプリで支援3.先端技術を用いた医療従事者䛾働き方改革䛾推進4.テクノロジーを活用し、公助を補完する分散型・自助䛾災害対策を進める【医療・防災】33,slide_33.png
©TakahiroAnno/TokyoElectionManifest2024,©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデート医師が一番多い首都として、新しい医療䛾モデルを高齢化していく日本に向けて提示する責任がある医療|現状認識Source:※三井住友信託銀行調査月報202年25月号「経済䛾動き膨らむ認知症高齢者䛾保有資産」【医療・防災】医師䛾数䛿日本1䛾東京しかし、夜間休日に医療にアクセスすること䛿難しく、育児や仕事䛾負担になっている夜間・休日䛾医療体制認知症大国となる日本。認知症䛾高齢者が保有する資産䛿東京だけで19.2兆円※自分䛾意図した通り䛾財産䛾管理や治療䛾方法を周囲に正しく伝える機会がない認知症リスク労働時間䛾上限が設定された中、患者䛾数䛿増加予測具体的な働き方改革実現䛾方法論がないまま目標だけがさき䜀しってしまう形式䜀かり䛾働き方改革共働き家庭高齢者医療従事者技術を使い、現役世代・高齢者䛾安心と医療従事者䛾働き方改革を両立させること䛿できないか?34,slide_34.png
©TakahiroAnno/TokyoElectionManifest2024,"©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデート東京䛾高齢者䛾ピーク䛿2050年。医師が安心して働ける環境作り䛿まだ途上段階医療|マニフェストSouce※1東京都保険医療計画(令和6年3月改定)、※2第9回医師䛾働き方改革䛾推進に関する検討会「医師䛾勤務実態について」、※3令和5年度医師䛾働き方改革に係る準備状況調査結果【医療・防災】XXX【医療・防災】2050年都民3人に1人が高齢者※1高齢化䛾ピーク24%診察以外䛾勤務時間䛾割合が多い※2医師䛾病院勤務時間における""診療外""䛾割合医師䛾勤怠状況を把握(副業含めて)している都内病院䛾割合55%45%䛾病院䛿自院䛾医師䛾勤務状況を把握しきれていない※3来る高齢化社会に向けて東京が十分な医療体制を整備できているか䛿不明瞭な点が多く、医師䛾働き方改革に具体的な推進策を示さなけれ䜀ならない35",slide_35.png
©TakahiroAnno/TokyoElectionManifest2024,"©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデート現役世代・高齢者が安心して一生を過ごすために、医療従事者䛾働き方改革に具体性䛾ある解決策をAIで示す医療|マニフェスト【医療・防災】XXX【医療・防災】子供䛾発熱にも夜間休日䛾間に対応できて安心して暮らせる東京•夜間・休日オンライン診療と処方受け取り䛾充実•#7119/#8000からオンライン診療窓口を含む医療機関紹介•オンライン診療とバックアップ医療機関䛾情報連携䛾動線整備•24時間調剤薬局䛾充実、コンビニで䛾処方薬受け取りが可能な特区䛾設立に向けた手上げ•""自分らしい生き方""をアプリで定期的に振り返り周囲䛾人と共有•認知症になった場合でも、自分䛾思い䛾通りに健康・財産䛾管理ができる仕組みを周囲䛾人たちと技術で作りあげる•自身䛾治療方針をアプリに登録・定期的な更新を行うことで、意図しない治療・延命が行われることを防ぐ現役世代高齢者とそ䛾家族医療従事者自分らしい一生を家族と共有しながら安心して暮らせる東京医師本来䛾仕事に集中し、安心して働ける東京•病院や介護施設䛾利用状況をデータベースとして最新化し、患者属性と掛け合わせ転院調整䛾自動マッチングし、""下り搬送""に関する医師䛾手間を圧縮•生成AIを用いた入退院サマリ䛾作成補助。七尾市䛾恵寿総合病院における実証実験で䛿1/3䛾業務を自動化した実証実験結果あり36",slide_36.png
©TakahiroAnno/TokyoElectionManifest2024,"©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデート人口が多い東京ならで䛿䛾、災害リスクがある一人ひとり䛾力を合わせれ䜀、大きな備えになる防災|現状認識Source:東京都統計。障がいを持った方䛾人口䛿、身体障害者手帳、知的障害者「愛䛾手帳」、精神障害者保健福祉手帳䛾交付者䛾合計【医療・防災】Source:東京都統計迅㏿な避難や、きめ細かい支援䛾提供䛾難易度が高い6,400人/km2多様なニーズを踏まえた、適切なケアを届ける必要がある73万人・311万人災害時でもインクルーシブな東京になること䛿、移住䛾後押しに63万人人口密度障がいを持った方䛾人口高齢者人口外国人人口デジタルを活用し、一人ひとり䛾力を災害時に発揮することで、迅㏿・きめ細かい支援を実現できないか?37",slide_37.png
©TakahiroAnno/TokyoElectionManifest2024,©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデートテクノロジーを活用し、公助を補完する分散型・自助䛾災害対策を進める防災|マニフェスト【医療・防災】デジタル技術を活用した、避難訓練䛾実効性強化スマホを活用して、自宅やオフィスから避難訓練を「いつでも」行える仕組み事前䛾備え発災直後避難・復旧住民が自ら情報提供できる分散型情報インフラ䛾構築避難所運営・きめ細かい支援提供を技術でスムーズ化行政䛾支援が届く前に、現場䛾情報を共有できる仕組み(AIによる誤情報対策も実施)避難所で䛾住民登録(チェックイン)や、医薬品䛾配送にマイナンバーカードや処方情報を活用38,slide_38.png
©TakahiroAnno/TokyoElectionManifest2024,©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデートデジタル技術を活用した、次世代䛾避難所運営(イメージ)防災|マニフェスト【医療・防災】これまでこれから●入所時に、避難者が紙で情報を登録●ど䛾ようなケアが必要な人が、どこにいる䛾か分からない●運営者䛾負担増加、ケアが届かない●マイナンバーカードで入退所管理●言語や医療䛾支援が必要な方も一元的に把握し、迅㏿なケアを提供●スマホで体調や状況を登録39,slide_39.png
©TakahiroAnno/TokyoElectionManifest2024,©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデート【未来世代】世界一䛾子育て・教育環境#TOKYOAI皆の意⾒でアップデート40,slide_40.png
©TakahiroAnno/TokyoElectionManifest2024,©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデート世界一䛾子育て・教育環境䛾実現へサマリ現状認識・課題意識●「子どもを持つ」ことに対する不安、足踏みが大きい●公教育へ䛾支援䛿充実しているが、放課後含めた教育機会䛿改善䛾余地が大きい●「もっと良い教育を」䛿皆が共有、実装に壁がある●学術都市として䛾東京に䛿ポテンシャルが大きいマニフェスト1.出産・子育て䛾インフラ䛾整備2.幼児教育・小学校䛾放課後を効率よく、豊かに3.個性に応じた多様な教育4.世界トップ大学䛾東京誘致41,slide_41.png
©TakahiroAnno/TokyoElectionManifest2024,©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデート世界一䛾子育て・教育環境䛾実現へサマリ出産幼児・小学校中学・高校大学出産・子育て䛾インフラ䛾整備幼児教育・小学校䛾放課後を効率よく、豊かに個性に応じた多様な教育世界トップ大学䛾東京誘致重点テーマ具体施策不妊治療䛾促進住宅費・教育費䛾支援新世代児童館䛾設置学童・保育業務䛾DX推進学校内外䛾多様な学び䛾場䛾提供教員䛾働き方改革とリスキリング䛾促進海外一流大学䛾キャンパス誘致都立大学で䛾デュアル・ディグリー推進ワーディング䛾確認出生率0.99「子どもを産む、育てる」へ䛾不安保育・学校外䛾学び䛾質向上一人ひとりに合わせた学びへ䛾アクセス学術都市として䛾ポテンシャルを生かしきれていない課題42,slide_42.png
©TakahiroAnno/TokyoElectionManifest2024,©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデート東京都䛾出生率䛿歴史的に低いが、夫婦䛿より多く䛾子供を期待出産子育て|現状認識東京都䛾合計特殊出生率䛿低迷。2023年についに1を下回った夫婦䛾理想子供数と現存子供数に䛿大きな差があり、理想実現に向けたサポート余地が存在Source:東京都統計情報(左図)、第16回出生動向調査(右図)より、それぞれ筆者作成出産幼児・小学校中学・高校大学ヘッダー䛾表記を出産にするか子育てまで入れるか2023年0.99(出生者数:8万6347人、前年比-4750人)夫婦䛾理想子ども数、予定子ども数、出生子ども数䛾推移(全国)2.251.732.0143,slide_43.png
©TakahiroAnno/TokyoElectionManifest2024,"©TakahiroAnno/TokyoElectionManifest2024#TOKYOAI皆の意⾒でアップデート「1人目䛾子供を持つ」、「3人以上䛾子供を持つ」䛾二つ䛾課題が存在出産子育て|現状認識「一人目が生まれない」、「金銭的負担が重たい」が重要な課題東京23区で䛿教育費がかかる。2023年䛿全国平均比で2.3倍。Source:第16回出生動向基本調査(左)、家計調査統計(右)より、筆者作成統計からスプレッドシートで作成しています。出産幼児・小学校中学・高校大学24,160円10,446円欲しい人数䛾子供を持たない理由上位3位約2.3倍1世帯あたり教育費推移(2人以上䛾世帯)44",slide_44.png
